time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
9437.712182	99.384026	0.794431	0.060972	77
9439.738703	99.399818	0.794282	0.060924	79
9441.765251	99.394928	0.792739	0.060762	81
9443.790736	99.412971	0.792311	0.060837	83
9445.816939	99.407829	0.791315	0.060457	85
9447.844254	99.431618	0.790116	0.060239	87
9449.869517	99.454567	0.789585	0.060343	89
9451.896113	99.432098	0.788856	0.060471	91
9453.921216	99.485916	0.787192	0.060005	93
9455.948200	99.530365	0.785783	0.060004	95
9457.974271	99.560310	0.784836	0.060021	97
9459.999598	99.631096	0.784159	0.059835	99
9462.025523	99.633415	0.783197	0.059832	101
9464.051392	99.667648	0.781257	0.059712	103
9466.077799	99.705322	0.779416	0.059520	105
9468.103393	99.778183	0.778072	0.059234	107
9470.129264	99.805763	0.776880	0.059157	109
9472.155145	99.839645	0.775555	0.058986	111
9474.181086	99.840233	0.774223	0.058415	113
9476.207819	99.885796	0.773872	0.058329	115
9478.233781	99.907036	0.773074	0.058379	117
9480.259776	99.990509	0.772199	0.058687	119
9482.285457	100.025269	0.771375	0.058596	121
9484.311898	100.079369	0.769907	0.058411	123
9486.338237	100.070862	0.769642	0.058314	125
9488.363819	100.147430	0.768906	0.058193	127
9490.390280	100.162788	0.768757	0.058192	129
9492.416466	100.206367	0.767793	0.058165	131
9494.442420	100.234444	0.765901	0.057855	133
9496.469029	100.248245	0.765277	0.057430	135
9498.494634	100.294525	0.764224	0.057336	137
9500.521028	100.324440	0.763942	0.056950	139
9502.546827	100.343872	0.763285	0.056963	141
9504.573524	100.366188	0.762627	0.057003	143
9506.599743	100.362343	0.761388	0.056625	145
9508.625683	100.381836	0.759760	0.056345	147
9510.652153	100.409706	0.758248	0.056042	149
9512.678662	100.395866	0.756967	0.056001	151
9514.705152	100.434387	0.756532	0.055697	153
9516.730986	100.488220	0.755328	0.055473	155
9518.757570	100.509293	0.755431	0.055420	157
9520.785192	100.511971	0.753784	0.055117	159
9522.810452	100.498955	0.752603	0.054603	161
9524.837000	100.489136	0.751506	0.054313	163
9526.862699	100.498817	0.750739	0.054094	165
9528.889516	100.484261	0.749992	0.054162	167
9530.915418	100.525452	0.748841	0.053784	169
9532.941176	100.521988	0.747966	0.053584	171
9534.967641	100.524193	0.745841	0.053233	173
9536.994062	100.594055	0.745204	0.053244	175
9539.019641	100.589920	0.744748	0.053019	177
9541.044771	100.635818	0.743807	0.052881	179
9543.071832	100.648911	0.742742	0.052838	181
9545.097723	100.713455	0.741803	0.052937	183
9547.122838	100.784012	0.740361	0.052967	185
9549.149539	100.786713	0.739577	0.052782	187
9551.175074	100.812576	0.737503	0.052336	189
9553.201769	100.814026	0.737364	0.052223	191
9555.227224	100.845474	0.734981	0.051986	193
9557.253451	100.916145	0.733678	0.051657	195
9559.279113	100.948120	0.732600	0.051423	197
9561.305198	100.950218	0.731121	0.051060	199
9563.331404	101.026375	0.730750	0.051053	201
9565.356651	101.093979	0.729740	0.050993	203
9567.383526	101.088181	0.730232	0.050858	205
9569.409329	101.083389	0.728473	0.050663	207
9571.436118	101.142113	0.728827	0.050524	209
9573.461408	101.164673	0.727848	0.050237	211
9575.487713	101.184845	0.726981	0.050141	213
9577.514169	101.252007	0.726068	0.049924	215
9579.539860	101.239639	0.723903	0.049849	217
9581.566369	101.289047	0.723623	0.049683	219
9583.592470	101.255547	0.722504	0.049725	221
9585.618756	101.296562	0.722307	0.049214	223
9587.644040	101.288170	0.720737	0.048969	225
9589.671273	101.303963	0.719495	0.048514	227
9591.697324	101.311447	0.718448	0.048428	229
9593.723015	101.340164	0.717261	0.048106	231
9595.749942	101.353561	0.716224	0.047809	233
9597.776219	101.375374	0.715775	0.047770	235
9599.802628	101.370911	0.715313	0.047585	237
9601.828315	101.405373	0.714531	0.047547	239
9603.855287	101.381165	0.714009	0.047504	241
9605.880616	101.390259	0.711878	0.047341	243
9607.906937	101.371986	0.711314	0.047470	245
9609.933314	101.420273	0.710262	0.047137	247
9611.960241	101.417526	0.708997	0.046745	249
9613.985736	101.480377	0.708501	0.046522	251
9616.011839	101.508690	0.708575	0.046403	253
9618.038280	101.496819	0.707414	0.046186	255
9620.064068	101.522293	0.706713	0.045617	1
9622.089161	101.538177	0.704951	0.045369	3
9624.115928	101.551575	0.703432	0.045395	5
9626.141636	101.586571	0.702638	0.045082	7
9628.167127	101.596924	0.701419	0.044790	9
9630.192835	101.632729	0.699880	0.044288	11
9632.218708	101.659492	0.699122	0.044122	13
9634.244163	101.663391	0.697847	0.043719	15
9636.270678	101.671196	0.696713	0.043354	17
9638.296689	101.726059	0.696825	0.043232	19
9640.322202	101.711609	0.695613	0.043327	21
9642.348556	101.784195	0.693818	0.042987	23
9644.374217	101.788490	0.692066	0.042591	25
9646.400750	101.808899	0.690856	0.042542	27
9648.425552	101.842636	0.689685	0.042410	29
9650.452426	101.868935	0.688660	0.042408	31
9652.478775	101.918365	0.686886	0.041970	33
9654.504676	101.921341	0.685923	0.041729	35
9656.530333	101.939713	0.684016	0.041356	37
9658.556953	101.996292	0.682672	0.041252	39
9660.582620	102.030602	0.682612	0.041028	41
9662.608616	102.012527	0.681996	0.040887	43
9664.634956	102.013382	0.680606	0.040618	45
9666.660903	102.039116	0.679913	0.040444	47
9668.687427	102.060814	0.679291	0.040427	49
9670.713724	102.042542	0.678825	0.040127	51
9672.740407	102.050507	0.678508	0.039734	53
9674.765841	102.096474	0.676817	0.039309	55
9676.791510	102.079468	0.675404	0.039710	57
9678.818248	102.099869	0.675020	0.039198	59
9680.844783	102.093224	0.674055	0.039077	61
9682.870660	102.091225	0.673763	0.038890	63
9684.896984	102.069588	0.672684	0.039061	65
9686.923264	102.107193	0.671675	0.039031	67
9688.949561	102.124550	0.671466	0.038935	69
9690.975453	102.119453	0.670787	0.038630	71
9693.001562	102.187149	0.669084	0.038491	73
9695.027223	102.212303	0.668171	0.038497	75
9697.053612	102.159714	0.667762	0.038385	77
9699.079071	102.181938	0.667118	0.038200	79
9701.106010	102.211418	0.666019	0.037988	81
9703.130765	102.214653	0.665472	0.037915	83
9705.156859	102.198227	0.664052	0.037613	85
9707.183678	102.254547	0.662839	0.037456	87
9709.209058	102.243500	0.661978	0.036959	89
9711.235185	102.245163	0.661134	0.036955	91
