crossing time (s)	slope (V/s)	crossing number
9522.809794	3.145911	7073
9523.832369	3.262270	7074
9524.836263	3.221104	7075
9525.857387	3.258966	7076
9526.860026	3.172860	7077
9527.883279	3.208694	7078
9528.889257	3.102120	7079
9529.909439	3.132985	7080
9530.914537	3.128117	7081
9531.937840	3.282733	7082
9532.937422	3.050857	7083
9533.958972	3.233509	7084
9534.965633	3.082023	7085
9535.988842	3.091838	7086
9536.993472	3.124353	7087
9538.017313	3.171346	7088
9539.018365	3.194437	7089
9540.040171	3.185629	7090
9541.039333	2.963813	7091
9542.065489	3.072416	7092
9543.071226	3.059315	7093
9544.092575	3.082751	7094
9545.096076	3.264197	7095
9546.122429	3.103555	7096
9547.119264	2.970214	7097
9548.146094	3.170461	7098
9549.149249	2.963648	7099
9550.171995	2.980464	7100
9551.173850	3.064371	7101
9552.199574	3.214504	7102
9553.200953	3.034683	7103
9554.221671	3.138678	7104
9555.225472	2.961073	7105
9556.250900	2.991032	7106
9557.252945	3.062916	7107
9558.280360	3.172816	7108
9559.276417	3.120298	7109
9560.301918	3.144124	7110
9561.302522	2.915272	7111
9562.331662	3.043923	7112
9563.331281	3.070199	7113
9564.357248	2.899647	7114
9565.353462	2.977761	7115
9566.386151	3.202939	7116
9567.382618	2.988243	7117
9568.404430	2.987967	7118
9569.408023	2.796395	7119
9570.435566	2.805735	7120
9571.436376	3.026054	7121
9572.461427	3.031578	7122
9573.459194	3.057351	7123
9574.485784	3.048612	7124
9575.485700	2.928965	7125
9576.513946	2.924816	7126
9577.514668	2.975837	7127
9578.540588	2.960011	7128
9579.538060	2.986396	7129
9580.567076	3.095691	7130
9581.564580	2.835464	7131
9582.590394	2.878841	7132
9583.592546	2.929163	7133
9584.619993	2.771474	7134
9585.618450	3.003481	7135
9586.643454	3.062550	7136
9587.639397	2.872987	7137
9588.669317	3.086238	7138
9589.670413	2.618946	7139
9590.694306	2.855354	7140
9591.696813	2.935983	7141
9592.724114	2.739503	7142
9593.719670	2.906694	7143
9594.749399	3.032427	7144
9595.748563	2.720768	7145
9596.771555	2.859757	7146
9597.774997	2.794078	7147
9598.802081	2.866095	7148
9599.801385	3.117620	7149
9600.825468	2.877931	7150
9601.825364	2.775931	7151
9602.851325	2.899529	7152
9603.855306	2.689660	7153
9604.876766	2.692051	7154
9605.878559	2.870692	7155
9606.903937	2.993335	7156
9607.903839	2.727797	7157
9608.929201	2.942086	7158
9609.931265	2.676567	7159
9610.956224	2.744950	7160
9611.961690	2.826273	7161
9612.981548	2.739653	7162
9613.984188	2.882370	7163
9615.009028	2.951385	7164
9616.009463	2.682547	7165
9617.030397	2.584422	7166
9618.038936	2.678131	7167
9619.060620	2.708645	7168
9620.064579	2.840624	7169
9621.085799	2.835901	7170
9622.085326	2.875550	7171
9623.110531	2.603514	7172
9624.115730	2.578329	7173
9625.138942	2.700025	7174
9626.140682	2.908390	7175
9627.165637	2.823660	7176
9628.163924	2.772934	7177
9629.189757	2.915070	7178
9630.191000	2.608476	7179
9631.218661	2.578878	7180
9632.216563	2.763174	7181
9633.244965	2.801805	7182
9634.239532	2.795902	7183
9635.268457	2.761187	7184
9636.268796	2.449811	7185
9637.295066	2.708106	7186
9638.296482	2.622963	7187
9639.320225	2.591887	7188
9640.319214	2.751109	7189
9641.349881	2.769896	7190
9642.346295	2.609869	7191
9643.373088	2.696523	7192
9644.372776	2.547145	7193
9645.399178	2.489230	7194
9646.400573	2.685442	7195
9647.426600	2.645784	7196
9648.421351	2.664230	7197
9649.453506	2.734652	7198
9650.450915	2.460448	7199
9651.478322	2.524716	7200
9652.478963	2.651772	7201
9653.506951	2.571640	7202
9654.502834	2.651976	7203
9655.529290	2.709389	7204
9656.526869	2.513112	7205
9657.555300	2.630976	7206
9658.556376	2.509817	7207
9659.585794	2.540619	7208
9660.580600	2.729438	7209
9661.609760	2.587284	7210
9662.605588	2.520839	7211
9663.633147	2.591969	7212
9664.633719	2.433358	7213
9665.660025	2.508716	7214
9666.659446	2.592352	7215
9667.689720	2.647213	7216
9668.685975	2.640576	7217
9669.712774	2.649273	7218
9670.712212	2.414027	7219
9671.738089	2.383059	7220
9672.741383	2.459717	7221
9673.764725	2.523551	7222
9674.763866	2.443568	7223
9675.792772	2.758552	7224
9676.787397	2.478559	7225
9677.817534	2.733254	7226
9678.815945	2.460342	7227
9679.842309	2.422637	7228
9680.844181	2.513206	7229
9681.871727	2.539641	7230
9682.867985	2.499955	7231
9683.893067	2.695263	7232
9684.894924	2.441184	7233
9685.920221	2.410070	7234
9686.922601	2.620093	7235
9687.949551	2.591066	7236
9688.948297	2.512136	7237
9689.973527	2.598032	7238
9690.973120	2.346391	7239
9691.996430	2.514837	7240
9693.001021	2.341938	7241
9694.028332	2.491945	7242
9695.024464	2.575554	7243
9696.053591	2.560222	7244
9697.052319	2.570136	7245
9698.075804	2.429793	7246
9699.076050	2.401376	7247
9700.104741	2.336071	7248
9701.105830	2.552724	7249
9702.131186	2.553128	7250
9703.126060	2.469834	7251
9704.153952	2.474104	7252
9705.152995	2.386518	7253
9706.179336	2.409419	7254
9707.182846	2.432383	7255
9708.211491	2.497705	7256
9709.206692	2.557478	7257
9710.235801	2.483450	7258
9711.232906	2.385408	7259
9712.259150	2.454975	7260
9713.261446	2.447132	7261
9714.290030	2.372820	7262
9715.284949	2.448033	7263
9716.312554	2.509699	7264
9717.309459	2.430876	7265
9718.338069	2.394547	7266
9719.339246	2.311133	7267
9720.365049	2.301193	7268
9721.364507	2.382823	7269
9722.394307	2.384951	7270
9723.388671	2.394425	7271
9724.418178	2.394849	7272
9725.413642	2.399491	7273
9726.443786	2.349499	7274
9727.442741	2.381288	7275
9728.471170	2.339129	7276
9729.465879	2.399520	7277
9730.495875	2.297392	7278
9731.491177	2.413012	7279
9732.522536	2.421146	7280
9733.519999	2.281455	7281
9734.548585	2.389804	7282
9735.545303	2.325886	7283
9736.574653	2.387373	7284
9737.570716	2.339423	7285
9738.601106	2.328259	7286
9739.596614	2.255319	7287
9740.625062	2.396307	7288
9741.624097	2.316134	7289
9742.653193	2.305363	7290
9743.646971	2.307436	7291
9744.678255	2.309365	7292
9745.675442	2.377708	7293
9746.704955	2.299196	7294
9747.700235	2.302002	7295
9748.730461	2.283426	7296
9749.726921	2.323350	7297
9750.754833	2.314987	7298
9751.753240	2.318263	7299
9752.782415	2.362361	7300
9753.777412	2.367942	7301
9754.810349	2.347109	7302
9755.804352	2.275531	7303
9756.834908	2.231168	7304
9757.833361	2.173846	7305
9758.860158	2.271773	7306
9759.858250	2.195892	7307
9760.885608	2.239712	7308
9761.882735	2.194406	7309
9762.911246	2.272974	7310
9763.909521	2.280012	7311
9764.936689	2.239141	7312
9765.936967	2.179238	7313
